qseqid,non_diazotroph_hits,diazotroph_hits,unicellular_diazotroph_hits,filamentous_diazotroph_hits,anabaena_sp_pcc7120_pident,anabaena_sp_pcc7120_acc,nostoc_punctiforme_pcc73102_pident,nostoc_punctiforme_pcc73102_acc,anabaena_variabilis_atcc29413_pident,anabaena_variabilis_atcc29413_acc,nostoc_azollae_0708_pident,nostoc_azollae_0708_acc,nostoc_sp_pcc7524_pident,nostoc_sp_pcc7524_acc,crocosphaera_subtropica_atcc51142_pident,crocosphaera_subtropica_atcc51142_acc,cyanothece_sp_atcc51142_pident,cyanothece_sp_atcc51142_acc,crocosphaera_watsonii_wh8501_pident,crocosphaera_watsonii_wh8501_acc,gloeothece_sp_6803_pident,gloeothece_sp_6803_acc,cyanosphaera_ocelotica_wh8902_pident,cyanosphaera_ocelotica_wh8902_acc,arthrospira_platensis_nies39_pident,arthrospira_platensis_nies39_acc,arthrospira_maxima_cs-328_pident,arthrospira_maxima_cs-328_acc,lyngbya_aestuarii_bl0902_pident,lyngbya_aestuarii_bl0902_acc,limnothrix_planctonica_pcm8136_pident,limnothrix_planctonica_pcm8136_acc,trichodesmium_erythraeum_ims101_pident,trichodesmium_erythraeum_ims101_acc,synechocystis_sp_pcc6803_pident,synechocystis_sp_pcc6803_acc,synechococcus_elongatus_pcc7942_pident,synechococcus_elongatus_pcc7942_acc,prochlorococcus_marinus_mediterranei_pident,prochlorococcus_marinus_mediterranei_acc,cyanidioschyzon_merolae_10d_pident,cyanidioschyzon_merolae_10d_acc,gloeobacter_violaceus_pcc7421_pident,gloeobacter_violaceus_pcc7421_acc,avg_group_pident
anabaena_sp_pcc7120_WP_010994299.1,3,10,5,5,100.0,anabaena_sp_pcc7120_WP_010994299.1,92.966,nostoc_punctiforme_pcc73102_WP_012410204.1,99.694,anabaena_variabilis_atcc29413_tr|Q3MD22|Q3MD22_TRIV2,89.908,nostoc_azollae_0708_tr|D7DX87|D7DX87_NOSA0,92.661,nostoc_sp_pcc7524_tr|K9QNT6|K9QNT6_NOSS7,86.239,crocosphaera_subtropica_atcc51142_tr|B1WW67|B1WW67_CROS5,86.239,cyanothece_sp_atcc51142_tr|B1WW67|B1WW67_CROS5,85.627,crocosphaera_watsonii_wh8501_tr|Q4C2U3|Q4C2U3_CROWT,84.877,gloeothece_sp_6803_tr|B7KJN4|B7KJN4_GLOC7,84.877,cyanosphaera_ocelotica_wh8902_tr|B7KJN4|B7KJN4_GLOC7,0,,87.462,arthrospira_maxima_cs-328_tr|B5VZ21|B5VZ21_LIMMA,87.616,lyngbya_aestuarii_bl0902_tr|K8GNI5|K8GNI5_9CYAN,0,,0,,0,,83.025,synechococcus_elongatus_pcc7942_tr|P73405|P73405_SYNY3,0.0,,0,,0,,93.80725
anabaena_sp_pcc7120_WP_010994303.1,0,5,0,5,100.0,anabaena_sp_pcc7120_WP_010994303.1,86.391,nostoc_punctiforme_pcc73102_WP_012410079.1,100.0,anabaena_variabilis_atcc29413_tr|Q3MD18|Q3MD18_TRIV2,85.207,nostoc_azollae_0708_tr|D7E5E1|D7E5E1_NOSA0,91.124,nostoc_sp_pcc7524_tr|K9QZP7|K9QZP7_NOSS7,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0,,0,,0,,0.0,,0.0,,0,,0,,90.6805
anabaena_sp_pcc7120_WP_010994305.1,3,10,5,5,100.0,anabaena_sp_pcc7120_WP_010994305.1,93.103,nostoc_punctiforme_pcc73102_WP_012410081.1,99.261,anabaena_variabilis_atcc29413_tr|Q3MD16|Q3MD16_TRIV2,93.35,nostoc_azollae_0708_tr|D7E5E3|D7E5E3_NOSA0,95.813,nostoc_sp_pcc7524_tr|K9R170|K9R170_NOSS7,83.005,crocosphaera_subtropica_atcc51142_tr|B1WXF3|B1WXF3_CROS5,83.005,cyanothece_sp_atcc51142_tr|B1WXF3|B1WXF3_CROS5,81.527,crocosphaera_watsonii_wh8501_tr|Q4BX84|Q4BX84_CROWT,84.406,gloeothece_sp_6803_tr|B7K6U6|B7K6U6_GLOC7,84.406,cyanosphaera_ocelotica_wh8902_tr|B7K6U6|B7K6U6_GLOC7,0,,83.498,arthrospira_maxima_cs-328_tr|B5W9H1|B5W9H1_LIMMA,80.344,lyngbya_aestuarii_bl0902_tr|K8GQY9|K8GQY9_9CYAN,0,,0,,0,,82.064,synechococcus_elongatus_pcc7942_sp|Q55087|CHLP_SYNY3,0.0,,0,,0,,95.38174999999998
anabaena_sp_pcc7120_WP_010994306.1,3,10,5,5,100.0,anabaena_sp_pcc7120_WP_010994306.1,94.737,nostoc_punctiforme_pcc73102_WP_012410020.1,100.0,anabaena_variabilis_atcc29413_tr|Q3MD15|Q3MD15_TRIV2,95.951,nostoc_azollae_0708_tr|D7E0S5|D7E0S5_NOSA0,98.785,nostoc_sp_pcc7524_tr|K9R049|K9R049_NOSS7,86.992,crocosphaera_subtropica_atcc51142_tr|B1X108|B1X108_CROS5,86.992,cyanothece_sp_atcc51142_tr|B1X108|B1X108_CROS5,86.179,crocosphaera_watsonii_wh8501_tr|Q4C9J3|Q4C9J3_CROWT,93.22,gloeothece_sp_6803_tr|B7KHS4|B7KHS4_GLOC7,93.22,cyanosphaera_ocelotica_wh8902_tr|B7KHS4|B7KHS4_GLOC7,0,,87.805,arthrospira_maxima_cs-328_tr|B5W981|B5W981_LIMMA,91.667,lyngbya_aestuarii_bl0902_tr|K8GJ01|K8GJ01_9CYAN,0,,0,,0,,86.008,synechococcus_elongatus_pcc7942_sp|Q55890|RPAA_SYNY3,0.0,,0,,0,,97.36824999999999
anabaena_sp_pcc7120_WP_010994313.1,3,10,5,5,100.0,anabaena_sp_pcc7120_WP_010994313.1,92.507,nostoc_punctiforme_pcc73102_WP_012409024.1,98.834,anabaena_variabilis_atcc29413_tr|Q3MD08|Q3MD08_TRIV2,90.571,nostoc_azollae_0708_tr|D7E5J5|D7E5J5_NOSA0,97.492,nostoc_sp_pcc7524_tr|K9R1U7|K9R1U7_NOSS7,85.329,crocosphaera_subtropica_atcc51142_tr|B1X069|B1X069_CROS5,85.329,cyanothece_sp_atcc51142_tr|B1X069|B1X069_CROS5,84.592,crocosphaera_watsonii_wh8501_tr|Q4C2K3|Q4C2K3_CROWT,85.668,gloeothece_sp_6803_tr|B7KFG6|B7KFG6_GLOC7,85.668,cyanosphaera_ocelotica_wh8902_tr|B7KFG6|B7KFG6_GLOC7,0,,91.419,arthrospira_maxima_cs-328_tr|B5VXQ7|B5VXQ7_LIMMA,84.84,lyngbya_aestuarii_bl0902_tr|K8GQT4|K8GQT4_9CYAN,0,,0,,0,,87.129,synechococcus_elongatus_pcc7942_sp|P73530|RS1A_SYNY3,0.0,,0,,0,,94.85100000000001
anabaena_sp_pcc7120_WP_010994315.1,3,10,5,5,100.0,anabaena_sp_pcc7120_WP_010994315.1,93.517,nostoc_punctiforme_pcc73102_WP_012409026.1,100.0,anabaena_variabilis_atcc29413_tr|Q3MD06|Q3MD06_TRIV2,94.303,nostoc_azollae_0708_tr|D7E5J7|D7E5J7_NOSA0,97.25,nostoc_sp_pcc7524_tr|K9QZN8|K9QZN8_NOSS7,87.992,crocosphaera_subtropica_atcc51142_tr|B1WZN5|B1WZN5_CROS5,87.992,cyanothece_sp_atcc51142_tr|B1WZN5|B1WZN5_CROS5,88.189,crocosphaera_watsonii_wh8501_tr|Q4BUM2|Q4BUM2_CROWT,88.294,gloeothece_sp_6803_tr|B7K9P3|B7K9P3_GLOC7,88.294,cyanosphaera_ocelotica_wh8902_tr|B7K9P3|B7K9P3_GLOC7,0,,88.955,arthrospira_maxima_cs-328_tr|B5VXZ6|B5VXZ6_LIMMA,88.824,lyngbya_aestuarii_bl0902_tr|K8GMA2|K8GMA2_9CYAN,0,,0,,0,,87.23,synechococcus_elongatus_pcc7942_sp|P05429|PSBB_SYNY3,0.0,,0,,0,,96.2675
anabaena_sp_pcc7120_WP_010994318.1,0,5,0,5,100.0,anabaena_sp_pcc7120_WP_010994318.1,90.616,nostoc_punctiforme_pcc73102_WP_012409030.1,99.707,anabaena_variabilis_atcc29413_tr|Q3MD03|Q3MD03_TRIV2,89.15,nostoc_azollae_0708_tr|D7DVY9|D7DVY9_NOSA0,90.909,nostoc_sp_pcc7524_tr|K9R029|K9R029_NOSS7,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0,,0,,0,,0.0,,0.0,,0,,0,,92.59549999999999
anabaena_sp_pcc7120_WP_010994323.1,3,8,3,5,100.0,anabaena_sp_pcc7120_WP_010994323.1,82.653,nostoc_punctiforme_pcc73102_WP_012412343.1,98.913,anabaena_variabilis_atcc29413_sp|Q3MCZ8|RL27_TRIV2,91.304,nostoc_azollae_0708_tr|D7E066|D7E066_NOSA0,97.826,nostoc_sp_pcc7524_tr|K9R158|K9R158_NOSS7,81.395,crocosphaera_subtropica_atcc51142_sp|B1WWL8|RL27_CROS5,81.395,cyanothece_sp_atcc51142_sp|B1WWL8|RL27_CROS5,81.395,crocosphaera_watsonii_wh8501_tr|Q4C431|Q4C431_CROWT,0.0,,0.0,,0,,86.207,arthrospira_maxima_cs-328_tr|B5W6C4|B5W6C4_LIMMA,85.556,lyngbya_aestuarii_bl0902_tr|K8GQG3|K8GQG3_9CYAN,0,,0,,0,,81.395,synechococcus_elongatus_pcc7942_sp|P74267|RL27_SYNY3,0.0,,0,,0,,92.674
anabaena_sp_pcc7120_WP_010994329.1,3,10,5,5,100.0,anabaena_sp_pcc7120_WP_010994329.1,90.107,nostoc_punctiforme_pcc73102_WP_012412525.1,97.861,anabaena_variabilis_atcc29413_tr|Q3MCZ4|Q3MCZ4_TRIV2,90.374,nostoc_azollae_0708_tr|D7E2E3|D7E2E3_NOSA0,94.118,nostoc_sp_pcc7524_tr|K9R040|K9R040_NOSS7,83.799,crocosphaera_subtropica_atcc51142_tr|B1X049|B1X049_CROS5,83.799,cyanothece_sp_atcc51142_tr|B1X049|B1X049_CROS5,84.746,crocosphaera_watsonii_wh8501_tr|Q4C9S7|Q4C9S7_CROWT,85.915,gloeothece_sp_6803_tr|B7KET3|B7KET3_GLOC7,85.915,cyanosphaera_ocelotica_wh8902_tr|B7KET3|B7KET3_GLOC7,0,,82.386,arthrospira_maxima_cs-328_tr|B5W5I5|B5W5I5_LIMMA,84.348,lyngbya_aestuarii_bl0902_tr|K8GNY2|K8GNY2_9CYAN,0,,0,,0,,83.853,synechococcus_elongatus_pcc7942_sp|P51634|CHLI_SYNY3,0.0,,0,,0,,93.115
anabaena_sp_pcc7120_WP_010994331.1,0,5,0,5,100.0,anabaena_sp_pcc7120_WP_010994331.1,86.224,nostoc_punctiforme_pcc73102_WP_012411137.1,97.475,anabaena_variabilis_atcc29413_tr|Q3MCZ2|Q3MCZ2_TRIV2,80.808,nostoc_azollae_0708_tr|D7E2Y7|D7E2Y7_NOSA0,89.406,nostoc_sp_pcc7524_tr|K9R0Y5|K9R0Y5_NOSS7,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0,,0,,0,,0.0,,0.0,,0,,0,,88.47825
anabaena_sp_pcc7120_WP_010994340.1,0,5,0,5,100.0,anabaena_sp_pcc7120_WP_010994340.1,82.456,nostoc_punctiforme_pcc73102_WP_012411676.1,100.0,anabaena_variabilis_atcc29413_tr|Q3MCY2|Q3MCY2_TRIV2,82.456,nostoc_azollae_0708_tr|D7DVW0|D7DVW0_NOSA0,87.719,nostoc_sp_pcc7524_tr|K9QSK1|K9QSK1_NOSS7,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0,,0,,0,,0.0,,0.0,,0,,0,,88.15775000000001
anabaena_sp_pcc7120_WP_010994350.1,0,5,0,5,100.0,anabaena_sp_pcc7120_WP_010994350.1,90.068,nostoc_punctiforme_pcc73102_WP_012411961.1,98.282,anabaena_variabilis_atcc29413_tr|Q3MD79|Q3MD79_TRIV2,85.616,nostoc_azollae_0708_tr|D7DX62|D7DX62_NOSA0,92.44,nostoc_sp_pcc7524_tr|K9QY11|K9QY11_NOSS7,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0,,0,,0,,0.0,,0.0,,0,,0,,91.6015
anabaena_sp_pcc7120_WP_010994351.1,0,5,0,5,100.0,anabaena_sp_pcc7120_WP_010994351.1,87.991,nostoc_punctiforme_pcc73102_WP_083782447.1,98.434,anabaena_variabilis_atcc29413_sp|Q3MD78|MURA_TRIV2,86.937,nostoc_azollae_0708_tr|D7DX61|D7DX61_NOSA0,91.196,nostoc_sp_pcc7524_tr|K9QX18|K9QX18_NOSS7,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0,,0,,0,,0.0,,0.0,,0,,0,,91.1395
anabaena_sp_pcc7120_WP_010994354.1,0,5,0,5,100.0,anabaena_sp_pcc7120_WP_010994354.1,83.684,nostoc_punctiforme_pcc73102_WP_012411169.1,97.895,anabaena_variabilis_atcc29413_tr|Q3MD75|Q3MD75_TRIV2,82.807,nostoc_azollae_0708_tr|D7DW04|D7DW04_NOSA0,91.754,nostoc_sp_pcc7524_tr|K9QWH8|K9QWH8_NOSS7,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0,,0,,0,,0.0,,0.0,,0,,0,,89.03500000000001
anabaena_sp_pcc7120_WP_010994355.1,0,5,0,5,100.0,anabaena_sp_pcc7120_WP_010994355.1,87.018,nostoc_punctiforme_pcc73102_WP_012411168.1,99.136,anabaena_variabilis_atcc29413_tr|Q3MD74|Q3MD74_TRIV2,86.667,nostoc_azollae_0708_tr|D7DW05|D7DW05_NOSA0,93.11,nostoc_sp_pcc7524_tr|K9QY06|K9QY06_NOSS7,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0,,0,,0,,0.0,,0.0,,0,,0,,91.48275000000001
anabaena_sp_pcc7120_WP_010994357.1,0,5,0,5,100.0,anabaena_sp_pcc7120_WP_010994357.1,83.462,nostoc_punctiforme_pcc73102_WP_012408156.1,98.077,anabaena_variabilis_atcc29413_tr|Q3M9Q0|Q3M9Q0_TRIV2,80.769,nostoc_azollae_0708_tr|D7E291|D7E291_NOSA0,86.538,nostoc_sp_pcc7524_tr|K9QR70|K9QR70_NOSS7,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0,,0,,0,,0.0,,0.0,,0,,0,,87.2115
anabaena_sp_pcc7120_WP_010994361.1,0,5,0,5,100.0,anabaena_sp_pcc7120_WP_010994361.1,83.217,nostoc_punctiforme_pcc73102_WP_012411877.1,98.361,anabaena_variabilis_atcc29413_tr|Q3M9P7|Q3M9P7_TRIV2,87.879,nostoc_azollae_0708_tr|D7DZL2|D7DZL2_NOSA0,92.757,nostoc_sp_pcc7524_tr|K9QXI8|K9QXI8_NOSS7,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0,,0,,0,,0.0,,0.0,,0,,0,,90.5535
anabaena_sp_pcc7120_WP_010994366.1,0,5,0,5,100.0,anabaena_sp_pcc7120_WP_010994366.1,89.416,nostoc_punctiforme_pcc73102_WP_012411396.1,98.172,anabaena_variabilis_atcc29413_tr|Q3M9P2|Q3M9P2_TRIV2,86.837,nostoc_azollae_0708_tr|D7E590|D7E590_NOSA0,91.042,nostoc_sp_pcc7524_tr|K9QNM5|K9QNM5_NOSS7,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0,,0,,0,,0.0,,0.0,,0,,0,,91.36675
anabaena_sp_pcc7120_WP_010994378.1,0,5,0,5,100.0,anabaena_sp_pcc7120_WP_010994378.1,84.932,nostoc_punctiforme_pcc73102_WP_012407475.1,98.174,anabaena_variabilis_atcc29413_tr|Q3M9N0|Q3M9N0_TRIV2,80.365,nostoc_azollae_0708_tr|D7DZ47|D7DZ47_NOSA0,90.411,nostoc_sp_pcc7524_tr|K9QPS5|K9QPS5_NOSS7,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0,,0,,0,,0.0,,0.0,,0,,0,,88.4705
anabaena_sp_pcc7120_WP_010994389.1,0,5,0,5,100.0,anabaena_sp_pcc7120_WP_010994389.1,83.904,nostoc_punctiforme_pcc73102_WP_012410125.1,97.659,anabaena_variabilis_atcc29413_sp|Q3M9M0|FOLD_TRIV2,84.028,nostoc_azollae_0708_tr|D7E4F6|D7E4F6_NOSA0,84.95,nostoc_sp_pcc7524_tr|K9QWJ0|K9QWJ0_NOSS7,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0,,0,,0,,0.0,,0.0,,0,,0,,87.63525
anabaena_sp_pcc7120_WP_010994391.1,0,5,0,5,100.0,anabaena_sp_pcc7120_WP_010994391.1,87.5,nostoc_punctiforme_pcc73102_WP_012410127.1,99.359,anabaena_variabilis_atcc29413_tr|Q3M9L8|Q3M9L8_TRIV2,86.093,nostoc_azollae_0708_tr|D7E4F5|D7E4F5_NOSA0,88.462,nostoc_sp_pcc7524_tr|K9QWR0|K9QWR0_NOSS7,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0,,0,,0,,0.0,,0.0,,0,,0,,90.3535
anabaena_sp_pcc7120_WP_010994395.1,2,5,0,5,100.0,anabaena_sp_pcc7120_WP_010994395.1,89.496,nostoc_punctiforme_pcc73102_WP_012410131.1,98.745,anabaena_variabilis_atcc29413_sp|Q3M9L4|PDXJ_TRIV2,90.254,nostoc_azollae_0708_tr|D7E4F1|D7E4F1_NOSA0,92.469,nostoc_sp_pcc7524_tr|K9QV81|K9QV81_NOSS7,0.0,,0.0,,0.0,,0.0,,0.0,,0,,80.252,arthrospira_maxima_cs-328_tr|B5W5L8|B5W5L8_LIMMA,82.008,lyngbya_aestuarii_bl0902_tr|K8GPB4|K8GPB4_9CYAN,0,,0,,0,,0.0,,0.0,,0,,0,,92.741
anabaena_sp_pcc7120_WP_010994399.1,1,5,0,5,100.0,anabaena_sp_pcc7120_WP_010994399.1,90.212,nostoc_punctiforme_pcc73102_WP_012411873.1,99.471,anabaena_variabilis_atcc29413_tr|Q3M9L0|Q3M9L0_TRIV2,88.624,nostoc_azollae_0708_tr|D7DZK9|D7DZK9_NOSA0,94.709,nostoc_sp_pcc7524_tr|K9QXI6|K9QXI6_NOSS7,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0.0,,80.159,lyngbya_aestuarii_bl0902_tr|K8GSG4|K8GSG4_9CYAN,0,,0,,0,,0.0,,0.0,,0,,0,,93.254
anabaena_sp_pcc7120_WP_010994400.1,3,10,5,5,100.0,anabaena_sp_pcc7120_WP_010994400.1,87.903,nostoc_punctiforme_pcc73102_WP_012411872.1,98.656,anabaena_variabilis_atcc29413_sp|Q3M9K9|NU1C_TRIV2,87.634,nostoc_azollae_0708_tr|D7DZK7|D7DZK7_NOSA0,94.892,nostoc_sp_pcc7524_tr|K9QWG3|K9QWG3_NOSS7,83.065,crocosphaera_subtropica_atcc51142_sp|B1WPK4|NU1C_CROS5,83.065,cyanothece_sp_atcc51142_sp|B1WPK4|NU1C_CROS5,81.989,crocosphaera_watsonii_wh8501_tr|Q4C9Z8|Q4C9Z8_CROWT,83.602,gloeothece_sp_6803_sp|B7KK61|NU1C_GLOC7,83.602,cyanosphaera_ocelotica_wh8902_sp|B7KK61|NU1C_GLOC7,0,,81.72,arthrospira_maxima_cs-328_tr|B5VU42|B5VU42_LIMMA,83.784,lyngbya_aestuarii_bl0902_tr|K8GPW6|K8GPW6_9CYAN,0,,0,,0,,81.72,synechococcus_elongatus_pcc7942_sp|P26522|NU1C_SYNY3,0.0,,0,,0,,92.27125000000001
anabaena_sp_pcc7120_WP_010994403.1,3,10,5,5,100.0,anabaena_sp_pcc7120_WP_010994403.1,98.02,nostoc_punctiforme_pcc73102_WP_006199065.1,99.01,anabaena_variabilis_atcc29413_tr|Q3M9K6|Q3M9K6_TRIV2,98.02,nostoc_azollae_0708_tr|D7DZK4|D7DZK4_NOSA0,98.02,nostoc_sp_pcc7524_tr|K9QVQ4|K9QVQ4_NOSS7,85.149,crocosphaera_subtropica_atcc51142_tr|B1WPK1|B1WPK1_CROS5,85.149,cyanothece_sp_atcc51142_tr|B1WPK1|B1WPK1_CROS5,84.158,crocosphaera_watsonii_wh8501_tr|Q4C9Z5|Q4C9Z5_CROWT,85.149,gloeothece_sp_6803_tr|B7KK58|B7KK58_GLOC7,85.149,cyanosphaera_ocelotica_wh8902_tr|B7KK58|B7KK58_GLOC7,0,,91.089,arthrospira_maxima_cs-328_tr|B5VU39|B5VU39_LIMMA,88.119,lyngbya_aestuarii_bl0902_tr|K8GP06|K8GP06_9CYAN,0,,0,,0,,86.139,synechococcus_elongatus_pcc7942_sp|P26524|NU4LC_SYNY3,0.0,,0,,0,,98.2675
anabaena_sp_pcc7120_WP_010994404.1,0,5,0,5,100.0,anabaena_sp_pcc7120_WP_010994404.1,89.869,nostoc_punctiforme_pcc73102_WP_012411870.1,100.0,anabaena_variabilis_atcc29413_sp|Q3M9K5|NADK1_TRIV2,92.484,nostoc_azollae_0708_tr|D7DZK3|D7DZK3_NOSA0,95.425,nostoc_sp_pcc7524_tr|K9QXI3|K9QXI3_NOSS7,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0,,0,,0,,0.0,,0.0,,0,,0,,94.4445
anabaena_sp_pcc7120_WP_010994409.1,1,9,4,5,100.0,anabaena_sp_pcc7120_WP_010994409.1,95.694,nostoc_punctiforme_pcc73102_WP_041565095.1,100.0,anabaena_variabilis_atcc29413_tr|Q3M9K1|Q3M9K1_TRIV2,97.129,nostoc_azollae_0708_tr|D7DYC7|D7DYC7_NOSA0,97.608,nostoc_sp_pcc7524_tr|K9QWQ6|K9QWQ6_NOSS7,83.673,crocosphaera_subtropica_atcc51142_tr|B1X0K8|B1X0K8_CROS5,83.673,cyanothece_sp_atcc51142_tr|B1X0K8|B1X0K8_CROS5,97.674,crocosphaera_watsonii_wh8501_tr|Q4C7S7|Q4C7S7_CROWT,0.0,,0.0,,0,,0.0,,89.796,lyngbya_aestuarii_bl0902_tr|K8GMU9|K8GMU9_9CYAN,0,,0,,0,,0.0,,0.0,,0,,0,,97.60775000000001
anabaena_sp_pcc7120_WP_010994410.1,0,5,0,5,100.0,anabaena_sp_pcc7120_WP_010994410.1,82.739,nostoc_punctiforme_pcc73102_WP_012406922.1,97.736,anabaena_variabilis_atcc29413_tr|Q3M9K0|Q3M9K0_TRIV2,82.707,nostoc_azollae_0708_tr|D7DYC6|D7DYC6_NOSA0,83.083,nostoc_sp_pcc7524_tr|K9QYI2|K9QYI2_NOSS7,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0,,0,,0,,0.0,,0.0,,0,,0,,86.56625
anabaena_sp_pcc7120_WP_010994415.1,0,5,0,5,100.0,anabaena_sp_pcc7120_WP_010994415.1,87.688,nostoc_punctiforme_pcc73102_WP_012406928.1,98.83,anabaena_variabilis_atcc29413_sp|Q3M9J5|PLSX_TRIV2,85.337,nostoc_azollae_0708_tr|D7DWG5|D7DWG5_NOSA0,92.647,nostoc_sp_pcc7524_tr|K9QUY1|K9QUY1_NOSS7,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0,,0,,0,,0.0,,0.0,,0,,0,,91.1255
anabaena_sp_pcc7120_WP_010994416.1,0,5,0,5,100.0,anabaena_sp_pcc7120_WP_010994416.1,83.333,nostoc_punctiforme_pcc73102_WP_012406929.1,97.273,anabaena_variabilis_atcc29413_sp|Q3M9J4|FABH_TRIV2,82.583,nostoc_azollae_0708_tr|D7DWG4|D7DWG4_NOSA0,87.576,nostoc_sp_pcc7524_tr|K9QWQ9|K9QWQ9_NOSS7,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0,,0,,0,,0.0,,0.0,,0,,0,,87.69125
anabaena_sp_pcc7120_WP_010994429.1,0,5,0,5,100.0,anabaena_sp_pcc7120_WP_010994429.1,85.828,nostoc_punctiforme_pcc73102_WP_012409310.1,97.774,anabaena_variabilis_atcc29413_tr|Q3M9I3|Q3M9I3_TRIV2,84.395,nostoc_azollae_0708_tr|D7E270|D7E270_NOSA0,90.18,nostoc_sp_pcc7524_tr|K9QV78|K9QV78_NOSS7,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0,,0,,0,,0.0,,0.0,,0,,0,,89.54425
anabaena_sp_pcc7120_WP_010994443.1,0,7,2,5,100.0,anabaena_sp_pcc7120_WP_010994443.1,89.45,nostoc_punctiforme_pcc73102_WP_012408082.1,97.018,anabaena_variabilis_atcc29413_tr|Q3M9E6|Q3M9E6_TRIV2,82.798,nostoc_azollae_0708_tr|D7DY07|D7DY07_NOSA0,87.615,nostoc_sp_pcc7524_tr|K9QQD6|K9QQD6_NOSS7,0.0,,0.0,,0.0,,82.857,gloeothece_sp_6803_tr|B7K702|B7K702_GLOC7,82.857,cyanosphaera_ocelotica_wh8902_tr|B7K702|B7K702_GLOC7,0,,0.0,,0.0,,0,,0,,0,,0.0,,0.0,,0,,0,,89.22025000000001
anabaena_sp_pcc7120_WP_010994449.1,0,5,0,5,100.0,anabaena_sp_pcc7120_WP_010994449.1,84.314,nostoc_punctiforme_pcc73102_WP_012408076.1,92.157,anabaena_variabilis_atcc29413_tr|Q3M9E0|Q3M9E0_TRIV2,86.275,nostoc_azollae_0708_tr|D7DZ94|D7DZ94_NOSA0,90.196,nostoc_sp_pcc7524_tr|K9QQ95|K9QQ95_NOSS7,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0,,0,,0,,0.0,,0.0,,0,,0,,88.2355
anabaena_sp_pcc7120_WP_010994455.1,1,5,0,5,100.0,anabaena_sp_pcc7120_WP_010994455.1,90.118,nostoc_punctiforme_pcc73102_WP_012408069.1,99.263,anabaena_variabilis_atcc29413_tr|Q3M8J3|Q3M8J3_TRIV2,89.086,nostoc_azollae_0708_tr|D7DXB3|D7DXB3_NOSA0,93.994,nostoc_sp_pcc7524_tr|K9QQ91|K9QQ91_NOSS7,0.0,,0.0,,0.0,,0.0,,0.0,,0,,83.849,arthrospira_maxima_cs-328_tr|B5W914|B5W914_LIMMA,0.0,,0,,0,,0,,0.0,,0.0,,0,,0,,93.11525
anabaena_sp_pcc7120_WP_010994469.1,0,5,0,5,100.0,anabaena_sp_pcc7120_WP_010994469.1,82.915,nostoc_punctiforme_pcc73102_WP_012406837.1,96.482,anabaena_variabilis_atcc29413_tr|Q3M8K9|Q3M8K9_TRIV2,84.925,nostoc_azollae_0708_tr|D7DVV8|D7DVV8_NOSA0,83.417,nostoc_sp_pcc7524_tr|K9QRQ9|K9QRQ9_NOSS7,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0,,0,,0,,0.0,,0.0,,0,,0,,86.93475000000001
anabaena_sp_pcc7120_WP_010994472.1,0,5,0,5,100.0,anabaena_sp_pcc7120_WP_010994472.1,90.558,nostoc_punctiforme_pcc73102_WP_012409873.1,99.138,anabaena_variabilis_atcc29413_tr|Q3M8L1|Q3M8L1_TRIV2,89.224,nostoc_azollae_0708_tr|D7E2Z9|D7E2Z9_NOSA0,93.103,nostoc_sp_pcc7524_tr|K9QZX3|K9QZX3_NOSS7,0.0,,0.0,,0.0,,0.0,,0.0,,0,,0.0,,0.0,,0,,0,,0,,0.0,,0.0,,0,,0,,93.00575
